id,page,tier,negative,block,refs,title,given,when,then,section,source_line,form
QA-UNKNOWN-06,closing,ADMIN,False,UNKNOWN,,an unknown row blocks confirmation until cleared,Given ok_count == target and the only outstanding warning is one unknown row,When that row is deleted via M2,"Then Confirm is disabled with the label ""Confirm Closing (1 warnings)"" Then Confirm becomes enabled and a closing.warning_resolved event (DC-11) exists with method=row_deleted",8.4 QA-UNKNOWN — Unknown order [L-S2b-1],1509,prose
QA-UNKNOWN-07,closing,ADMIN,True,UNKNOWN,[E-57],an unknown row is not retro-judged when the order appears [E-57],Given an unknown row for tracking YTE…,When the matching order is created in the system while the session is still open,"Then the existing row still shows ⚠ Unknown order and no automatic re-judgment event exists And the operator's path is delete + rescan, which produces a new ok row with a new sequence number",8.4 QA-UNKNOWN — Unknown order [L-S2b-1],1515,prose
QA-DUP-01,closing,WF,False,DUP,,the duplicate row cites the collision with time and worker,Given section#s3 is active,,"Then the row whose first cell is #6 has class row-bad, its Closing Verdict cell contains span.cs-dup ""⚠ Duplicate scan"", and its Notes cell contains a b element reading ""Duplicate of #2"" followed by the text ""— first scanned 18:40:18 (Miranti)""",8.5 QA-DUP — Duplicate scan [L-S3-1],1525,prose
QA-DUP-02,closing,WF,False,DUP,,the State 1 duplicate row variant,Given section#s1 is active,,"Then the row whose first cell is #3 has class row-bad, shows span.cs-dup ""⚠ Duplicate scan"", and its Notes cell contains a b element reading ""Duplicate of #2"" and the text ""same tracking no. (check for combined box)"" And this earlier phrasing is superseded by the canonical string in §3.7 (time + worker), which State 3 already uses",8.5 QA-DUP — Duplicate scan [L-S3-1],1529,prose
QA-DUP-03,closing,WF,False,DUP,,the first scan of a duplicated tracking is annotated,Given section#s1 is active,,"Then the row #2 (tracking YT2618100710184356, worker Miranti) has class row-ok and its Notes cell reads ""First scan"" And the same annotation appears on row #2 of section#s3",8.5 QA-DUP — Duplicate scan [L-S3-1],1534,prose
QA-DUP-04,closing,ADMIN,True,DUP,[BR-5],duplicates are never double-counted [BR-5],Given a tracking already scanned OK,When it is scanned again,"Then ok_count is unchanged, outstanding_warnings increments by 1, and DC-7 records verdict=duplicate with duplicate_of_seq, first_scan_at and first_scan_actor",8.5 QA-DUP — Duplicate scan [L-S3-1],1539,prose
QA-DUP-05,closing,ADMIN,False,DUP,[E-7],"the third scan references the first scan, not the previous duplicate [E-7]",,When the same tracking is scanned a third time,"Then the new row's duplicate_of_seq equals the sequence number of the first row for that tracking, not of the second",8.5 QA-DUP — Duplicate scan [L-S3-1],1544,prose
QA-DUP-06,closing,ADMIN,False,DUP,,the duplicate warning enters the ledger,,When a duplicate is recorded,Then DC-10 exists with warning_class=duplicate and links to the raising DC-7,8.5 QA-DUP — Duplicate scan [L-S3-1],1548,prose
QA-DUP-07,closing,ADMIN,True,DUP,[E-8];[PD-75],deleting the original does not re-judge the survivor [E-8] [PD-75],Given rows #2 (OK) and #6 (duplicate of #2) for one tracking,When row #2 is deleted via M2,"Then row #6 still shows ⚠ Duplicate scan, its Notes still reference #2, and no automatic re-judgment event exists",8.5 QA-DUP — Duplicate scan [L-S3-1],1552,prose
QA-DUP-08,closing,ADMIN,False,DUP,[BR-16];[PD-69],resolving a duplicate preserves the raised counter [BR-16] [PD-69],"Given 3 warnings raised in the session, all resolved",When the day is confirmed,"Then the tiles show Warnings (resolved) 0, the Warning Resolution Summary states ""3 warnings today"", and the History row shows 3→3",8.5 QA-DUP — Duplicate scan [L-S3-1],1557,prose
QA-DUP-09,closing,ADMIN,False,DUP,[E-70],a duplicate of a non-OK row [E-70],Given row #4 is an unknown row for tracking YTF…,When YTF… is scanned again,"Then the new row is duplicate, its Notes read ""Duplicate of #4 — first scanned {hh:mm:ss} ({worker}) · that scan was unknown"", and DC-7 records first_scan_verdict=unknown",8.5 QA-DUP — Duplicate scan [L-S3-1],1562,prose
QA-DUP-10,closing,ADMIN,False,DUP,,"""First scan"" is applied retroactively to the original row","Given row #2 is ok with Notes ""–""",When the same tracking is scanned again,"Then row #2's Notes become ""First scan"" while its verdict, sequence number, scan time and counter contribution are unchanged And no additional DC event is written for that annotation (§5.2)",8.5 QA-DUP — Duplicate scan [L-S3-1],1567,prose
QA-VOICE-01,closing,WF,False,VOICE,,entering a warning state speaks the exact utterance,"Given a freshly loaded, instrumented page with window.__spoken empty","When .wf-tab[data-state=""s2""] is clicked","Then window.__spoken has exactly one entry with text === ""Please check this order"" and lang === ""en-US"" And section#s2 carries the attribute data-voice=""Please check this order"" And the same holds for .wf-tab[data-state=""s2b""] and .wf-tab[data-state=""s3""]",8.6 QA-VOICE — Voice alerts [L-S1-3] [G-3b],1579,prose
QA-VOICE-02,closing,WF,False,VOICE,,the toggle reflects state,Given section#s1 is active,When #voiceToggle is clicked,"Then #voiceState text becomes ""Off"" and #s1 .vtrack gains class off And window.__spoken gains no entry from this click",8.6 QA-VOICE — Voice alerts [L-S1-3] [G-3b],1586,prose
QA-VOICE-03,closing,WF,True,VOICE,[E-46],with voice OFF the visual warning is never suppressed [E-46],"Given #voiceState reads ""Off"" and window.__spoken has been cleared","When .wf-tab[data-state=""s3""] is clicked","Then window.__spoken is still empty And the row #6 still renders span.cs-dup ""⚠ Duplicate scan"" with class row-bad, and the red .proglab copy is unchanged",8.6 QA-VOICE — Voice alerts [L-S1-3] [G-3b],1592,prose
QA-VOICE-04,closing,WF,False,VOICE,,Test voice overrides the toggle without changing it,"Given #voiceState reads ""Off"", section#s1 is active, window.__spoken cleared","When #voiceTest (label ""🔊 Test voice"") is clicked","Then window.__spoken has exactly one entry ""Please check this order"" And #voiceState still reads ""Off"" and .vtrack still has class off",8.6 QA-VOICE — Voice alerts [L-S1-3] [G-3b],1598,prose
QA-VOICE-05,closing,WF,False,VOICE,,turning the toggle ON plays one confirmation utterance,"Given #voiceState reads ""Off"" and window.__spoken cleared",When #voiceToggle is clicked,"Then #voiceState becomes ""On"", .vtrack loses class off, and window.__spoken has exactly one entry",8.6 QA-VOICE — Voice alerts [L-S1-3] [G-3b],1604,prose
QA-VOICE-06,closing,ADMIN,False,VOICE,[E-61],the toggle change is persisted,,When the toggle is switched off and on,"Then two closing.voice_alert_toggled events (DC-20) exist with old → new values, and the toggle is ON again at the next session start [E-61]",8.6 QA-VOICE — Voice alerts [L-S1-3] [G-3b],1609,prose
QA-VOICE-07,closing,ADMIN,True,VOICE,[E-39],TTS unavailable degrades gracefully [E-39],Given a browser with zero voices / speech synthesis unavailable,When a warning verdict is rendered,"Then no JS error is raised, the red row, pill and toast render normally, and ""🔊 Test voice"" does not throw",8.6 QA-VOICE — Voice alerts [L-S1-3] [G-3b],1613,prose
QA-VOICE-08,closing,WF,False,VOICE,,the replay control exists in every state,,,"Then #s1 contains #voiceTest labelled ""🔊 Test voice""; #s2, #s2b and #s3 each contain a .sim-voice button labelled ""🔊 Play again""; #s4 contains a .sim-voice button labelled ""🔊 Test voice"" And this label split is demo copy (U-h): the canonical admin label is ""🔊 Test voice"" everywhere",8.6 QA-VOICE — Voice alerts [L-S1-3] [G-3b],1618,prose
QA-VOICE-09,closing,ADMIN,True,VOICE,[BR-13];[G-3a],OK scans are silent,,When an OK scan completes with the voice toggle ON,Then no TTS utterance is spoken and no [G-3a] send sound plays — the audio channel on this page carries warnings only ([BR-13]),8.6 QA-VOICE — Voice alerts [L-S1-3] [G-3b],1622,prose
QA-COUNT-01,closing,WF,False,COUNT,,State 1 tiles render the demo values (documents defect U-a),Given section#s1 is active,,"Then the four #s1 .tile .val values read 84, 3, 2, 79 in order And the four #s1 .tile .lab values read ""Today's outbound target (manual input)"", ""OK (outbounded)"", ""Warnings (not outbounded · duplicate)"", ""Remaining scans"" And the 79 is a known demo-data defect: the specified formula gives 81 (asserted in QA-COUNT-04), and the same screen's .proglab already says ""81 short of the manual count""","8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1630,prose
QA-COUNT-02,closing,WF,False,COUNT,,the progress bar segments,Given section#s1 is active,,Then #s1 .prog i.p-ok has inline width 3.6% and #s1 .prog i.p-warn has inline width 2.4%,"8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1636,prose
QA-COUNT-03,closing,WF,False,COUNT,,the progress label states the gate rule verbatim,,,"Then #s1 .proglab reads ""Closing progress 3.6% — OK 3/84 (81 short of the manual count) · 2 warnings to resolve — closing confirms only at an exact OK 84/84 match with 0 warnings; over-scan is also a mismatch""","8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1640,prose
QA-COUNT-04,closing,ADMIN,True,COUNT,,"the Remaining formula is target − OK, warnings excluded","Given target 84, OK 3, outstanding warnings 2",,"Then the Remaining tile reads 81, not 79, and warnings never subtract from Remaining","8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1643,prose
QA-COUNT-05,closing,ADMIN,False,COUNT,,deleting a row recomputes everything,Given OK 5 / warnings 2 / target 10,When an OK row is deleted,"Then OK becomes 4, Remaining becomes 6, the green bar segment shrinks accordingly, and the Confirm label updates in the same render — with no page refresh","8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1647,prose
QA-COUNT-06,closing,ADMIN,False,COUNT,,an M1 resolution moves a row between buckets,Given one Processing warning row,When it is resolved via M1,"Then outstanding warnings decrement by 1, OK increments by 1, Remaining decrements by 1, and the row keeps its original sequence number","8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1652,prose
QA-COUNT-07,closing,ADMIN,False,COUNT,[BR-16],outstanding vs raised are tracked separately [BR-16],Given 3 warnings raised and 3 resolved,,Then the Warnings tile reads 0 while the raised counter used by History and the State 4 summary reads 3,"8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1657,prose
QA-COUNT-08,closing,ADMIN,True,COUNT,[E-11],over-scan re-disables the gate [E-11],Given OK 84 of target 84 with 0 warnings and Confirm enabled,When an 85th parcel is scanned OK,"Then Confirm becomes disabled with the label ""Confirm Closing (1 over target)"", the Remaining tile reads 0, and .proglab states the over-scan rather than a shortfall","8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1661,prose
QA-COUNT-09,closing,WF,False,COUNT,,warning-state tiles in the demo,"Given section#s2b is active, then its four .tile .val read 84, 4, 4, 80 and #s2b .prog i.p-warn width is 4.8% Given section#s3 is active, then its four .tile .val read 84, 4, 3, 80 and #s3 .proglab contains ""duplicates are not double-counted""",,,"8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1666,prose
QA-COUNT-10,closing,WF,False,COUNT,,State 2 tiles and bar,Given section#s2 is active,,"Then its four .tile .val read 84, 4, 3, 80; #s2 .prog i.p-ok width is 4.8% and i.p-warn is 3.6% And #s2 .proglab reads ""Closing progress 4.8% — Confirm Closing becomes available after resolving 3 warnings""","8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1670,prose
QA-COUNT-11,closing,ADMIN,False,COUNT,,the percentage formulas reproduce the wireframe's own numbers,Given target 84 with OK 3 and outstanding warnings 2,,"Then progress_ok_pct renders 3.6% and progress_warn_pct renders 2.4% And with OK 4 / warnings 3 they render 4.8% and 3.6%, matching States 2 and 3 exactly","8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1675,prose
QA-COUNT-12,closing,ADMIN,True,COUNT,[E-68],deleting every row empties the counters without ending the session [E-68],Given a session with target 40 and 12 rows,When all 12 rows are deleted,"Then OK is 0, outstanding warnings is 0, Remaining is 40, Confirm is disabled with ""Confirm Closing (40 remaining)"", and the session is still IN_PROGRESS","8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1680,prose
QA-COUNT-13,closing,ADMIN,False,COUNT,[DQ-9];[E-60],the scan list stays usable at several hundred rows [E-60] [DQ-9],Given an IN_PROGRESS session that has accumulated 400 scan rows,When the 401st parcel is scanned,"Then the new row is appended at the bottom, is visible without a manual scroll, and document.activeElement is still the scan input (the append never steals focus) And the tiles, the progress bar and the Confirm label update within the same render, with no page refresh And if the implementation paginates, the latest page is the one displayed during an active session; if it virtualizes, every row remains addressable by its sequence number for the CSV export and for #{n} duplicate cross-references","8.7 QA-COUNT — Tiles, progress, gate arithmetic [L-S1-4] [L-S1-8]",1685,prose
